,id_municipio,nome_municipio,ano,meanApgar1
0,3300100,Angra Dos Reis,2014,8.224002849002849
1,3300159,Aperibé,2014,8.99074074074074
2,3300209,Araruama,2014,8.325363825363825
3,3300233,Armação Dos Búzios,2014,8.282945736434108
4,3300258,Arraial Do Cabo,2014,8.0
5,3300308,Barra Do Piraí,2014,8.361299052774019
6,3300407,Barra Mansa,2014,8.056233653007846
7,3300456,Belford Roxo,2014,7.875773776027012
8,3300506,Bom Jardim,2014,8.685082872928177
9,3300605,Bom Jesus Do Itabapoana,2014,8.523219814241486
10,3300704,Cabo Frio,2014,8.275133942641034
11,3300803,Cachoeiras De Macacu,2014,8.326332794830371
12,3300902,Cambuci,2014,7.891891891891892
13,3300936,Carapebus,2014,9.0
14,3301009,Campos Dos Goytacazes,2014,8.05955006616674
15,3301108,Cantagalo,2014,8.033980582524272
16,3301207,Carmo,2014,8.716
17,3301306,Casimiro De Abreu,2014,8.501845018450185
18,3301405,Conceição De Macabu,2014,4.0
19,3301504,Cordeiro,2014,8.8
20,3301603,Duas Barras,2014,8.407407407407407
21,3301702,Duque De Caxias,2014,8.245609220636663
22,3301801,Engenheiro Paulo De Frontin,2014,8.142857142857142
23,3301850,Guapimirim,2014,8.244488977955912
24,3301900,Itaboraí,2014,8.499231950844854
25,3302007,Itaguaí,2014,8.069319640564826
26,3302106,Itaocara,2014,8.937269372693727
27,3302205,Itaperuna,2014,8.264705882352942
28,3302254,Itatiaia,2014,8.2
29,3302270,Japeri,2014,0.0
30,3302304,Laje Do Muriaé,2014,8.795454545454545
31,3302403,Macaé,2014,8.435683843471523
32,3302502,Magé,2014,8.088669950738916
33,3302601,Mangaratiba,2014,8.444816053511706
34,3302700,Maricá,2014,9.333333333333334
35,3302809,Mendes,2014,7.0
36,3302858,Mesquita,2014,8.314157973174366
37,3302908,Miguel Pereira,2014,8.080779944289693
38,3303005,Miracema,2014,8.8371335504886
39,3303104,Natividade,2014,8.062992125984252
40,3303203,Nilópolis,2014,8.305596196049743
41,3303302,Niterói,2014,8.349909512943583
42,3303401,Nova Friburgo,2014,8.371080139372822
43,3303500,Nova Iguaçu,2014,8.099055656017681
44,3303609,Paracambi,2014,7.9575260804769
45,3303708,Paraíba Do Sul,2014,8.49673202614379
46,3303807,Paraty,2014,8.506224066390041
47,3303906,Petrópolis,2014,8.229241071428572
48,3303955,Pinheiral,2014,8.43778801843318
49,3304003,Piraí,2014,8.328735632183909
50,3304102,Porciúncula,2014,7.7936507936507935
51,3304110,Porto Real,2014,8.497267759562842
52,3304144,Queimados,2014,8.137089991589571
53,3304151,Quissamã,2014,8.213530655391121
54,3304201,Resende,2014,8.211648892534864
55,3304300,Rio Bonito,2014,8.35519591141397
56,3304409,Rio Claro,2014,8.346938775510203
57,3304524,Rio Das Ostras,2014,8.19211549139367
58,3304557,Rio De Janeiro,2014,8.33939185114997
59,3304607,Santa Maria Madalena,2014,7.571428571428571
60,3304706,Santo Antônio De Pádua,2014,9.228675136116152
61,3304755,São Francisco De Itabapoana,2014,8.4
62,3304805,São Fidélis,2014,8.008928571428571
63,3304904,São Gonçalo,2014,8.422435105067985
64,3305000,São João Da Barra,2014,8.425149700598803
65,3305109,São João De Meriti,2014,8.000301871603945
66,3305158,São José Do Vale Do Rio Preto,2014,8.53125
67,3305208,São Pedro Da Aldeia,2014,8.021097046413502
68,3305307,São Sebastião Do Alto,2014,8.511627906976743
69,3305505,Saquarema,2014,8.161290322580646
70,3305554,Seropédica,2014,8.338628762541806
71,3305604,Silva Jardim,2014,8.75
72,3305703,Sumidouro,2014,8.721893491124261
73,3305802,Teresópolis,2014,8.437324789747697
74,3305901,Trajano De Moraes,2014,8.446808510638299
75,3306008,Três Rios,2014,8.707820954254796
76,3306107,Valença,2014,8.149270482603816
77,3306156,Varre-Sai,2014,7.987179487179487
78,3306206,Vassouras,2014,8.100343053173242
79,3306305,Volta Redonda,2014,8.494347379239466
