,id_municipio,nome_municipio,ano,meanApgar1
0,3300100,Angra Dos Reis,2019,8.112182296231376
1,3300159,Aperibé,2019,8.730434782608695
2,3300209,Araruama,2019,7.9789915966386555
3,3300225,Areal,2019,9.0
4,3300233,Armação Dos Búzios,2019,8.430700447093889
5,3300258,Arraial Do Cabo,2019,8.6
6,3300308,Barra Do Piraí,2019,8.203488372093023
7,3300407,Barra Mansa,2019,8.382422802850357
8,3300456,Belford Roxo,2019,7.9222115075538415
9,3300506,Bom Jardim,2019,8.761083743842365
10,3300605,Bom Jesus Do Itabapoana,2019,8.726027397260275
11,3300704,Cabo Frio,2019,8.344761904761905
12,3300803,Cachoeiras De Macacu,2019,8.32421875
13,3300902,Cambuci,2019,8.156521739130435
14,3300936,Carapebus,2019,8.0
15,3301009,Campos Dos Goytacazes,2019,8.219551085490004
16,3301108,Cantagalo,2019,8.580246913580247
17,3301207,Carmo,2019,8.71647509578544
18,3301306,Casimiro De Abreu,2019,8.507142857142858
19,3301405,Conceição De Macabu,2019,9.0
20,3301504,Cordeiro,2019,8.839080459770114
21,3301603,Duas Barras,2019,8.33695652173913
22,3301702,Duque De Caxias,2019,8.361255163927222
23,3301801,Engenheiro Paulo De Frontin,2019,7.333333333333333
24,3301850,Guapimirim,2019,8.30940594059406
25,3301876,Iguaba Grande,2019,7.0
26,3301900,Itaboraí,2019,8.408631772268135
27,3302007,Itaguaí,2019,8.45069033530572
28,3302106,Itaocara,2019,8.358490566037736
29,3302205,Itaperuna,2019,7.929512893982808
30,3302254,Itatiaia,2019,8.133802816901408
31,3302270,Japeri,2019,8.0
32,3302304,Laje Do Muriaé,2019,8.363636363636363
33,3302403,Macaé,2019,8.47442680776014
34,3302452,Macuco,2019,8.0
35,3302502,Magé,2019,7.994241842610364
36,3302601,Mangaratiba,2019,8.68
37,3302700,Maricá,2019,8.508120649651973
38,3302809,Mendes,2019,9.0
39,3302858,Mesquita,2019,8.533020763563295
40,3302908,Miguel Pereira,2019,8.229617304492512
41,3303005,Miracema,2019,8.420765027322405
42,3303104,Natividade,2019,8.46896551724138
43,3303203,Nilópolis,2019,8.398678414096917
44,3303302,Niterói,2019,8.391277908087917
45,3303401,Nova Friburgo,2019,8.242957746478874
46,3303500,Nova Iguaçu,2019,8.190820620725933
47,3303609,Paracambi,2019,8.69059583632448
48,3303708,Paraíba Do Sul,2019,8.445255474452555
49,3303807,Paraty,2019,8.732965009208103
50,3303906,Petrópolis,2019,8.33032747982914
51,3303955,Pinheiral,2019,8.44811320754717
52,3304003,Piraí,2019,8.490716180371352
53,3304102,Porciúncula,2019,1.0
54,3304110,Porto Real,2019,8.535211267605634
55,3304144,Queimados,2019,9.0
56,3304151,Quissamã,2019,8.00996015936255
57,3304201,Resende,2019,8.433013260173754
58,3304300,Rio Bonito,2019,8.225134926754048
59,3304409,Rio Claro,2019,8.575539568345324
60,3304524,Rio Das Ostras,2019,8.426556991774383
61,3304557,Rio De Janeiro,2019,8.377106638659567
62,3304607,Santa Maria Madalena,2019,7.851063829787234
63,3304706,Santo Antônio De Pádua,2019,8.694736842105263
64,3304755,São Francisco De Itabapoana,2019,7.538461538461538
65,3304805,São Fidélis,2019,8.58148148148148
66,3304904,São Gonçalo,2019,8.455654248972557
67,3305000,São João Da Barra,2019,8.43560606060606
68,3305109,São João De Meriti,2019,8.173652694610778
69,3305158,São José Do Vale Do Rio Preto,2019,9.052238805970148
70,3305208,São Pedro Da Aldeia,2019,8.104610808130888
71,3305307,São Sebastião Do Alto,2019,8.693181818181818
72,3305505,Saquarema,2019,8.317704688593421
73,3305554,Seropédica,2019,8.248349834983498
74,3305604,Silva Jardim,2019,7.2
75,3305703,Sumidouro,2019,8.86875
76,3305752,Tanguá,2019,9.0
77,3305802,Teresópolis,2019,8.402298850574713
78,3305901,Trajano De Moraes,2019,8.73469387755102
79,3306008,Três Rios,2019,8.462918660287082
80,3306107,Valença,2019,8.032967032967033
81,3306156,Varre-Sai,2019,8.402298850574713
82,3306206,Vassouras,2019,8.234347048300537
83,3306305,Volta Redonda,2019,8.421677419354838
