,id_municipio,nome_municipio,ano,meanApgar1
0,3300100,Angra Dos Reis,2012,8.157018539538404
1,3300159,Aperibé,2012,8.518518518518519
2,3300209,Araruama,2012,8.130252100840336
3,3300233,Armação Dos Búzios,2012,8.110441767068274
4,3300258,Arraial Do Cabo,2012,7.984126984126984
5,3300308,Barra Do Piraí,2012,7.742616033755274
6,3300407,Barra Mansa,2012,8.098481561822126
7,3300456,Belford Roxo,2012,7.928571428571429
8,3300506,Bom Jardim,2012,8.7125748502994
9,3300605,Bom Jesus Do Itabapoana,2012,8.804733727810651
10,3300704,Cabo Frio,2012,8.167949146871864
11,3300803,Cachoeiras De Macacu,2012,8.361344537815127
12,3300902,Cambuci,2012,7.820652173913044
13,3300936,Carapebus,2012,9.0
14,3301009,Campos Dos Goytacazes,2012,8.075715086932137
15,3301108,Cantagalo,2012,8.572347266881028
16,3301207,Carmo,2012,8.486381322957198
17,3301306,Casimiro De Abreu,2012,8.142857142857142
18,3301405,Conceição De Macabu,2012,7.5
19,3301504,Cordeiro,2012,8.518828451882845
20,3301603,Duas Barras,2012,8.681818181818182
21,3301702,Duque De Caxias,2012,8.122959738846573
22,3301850,Guapimirim,2012,8.142212189616252
23,3301876,Iguaba Grande,2012,8.0
24,3301900,Itaboraí,2012,8.558
25,3302007,Itaguaí,2012,8.048732943469785
26,3302056,Italva,2012,7.029850746268656
27,3302106,Itaocara,2012,8.533039647577093
28,3302205,Itaperuna,2012,8.225749559082892
29,3302254,Itatiaia,2012,8.307692307692308
30,3302270,Japeri,2012,8.0
31,3302304,Laje Do Muriaé,2012,8.685714285714285
32,3302403,Macaé,2012,8.421953896816685
33,3302502,Magé,2012,8.001043115438108
34,3302601,Mangaratiba,2012,8.181008902077151
35,3302700,Maricá,2012,7.444444444444445
36,3302809,Mendes,2012,7.0
37,3302858,Mesquita,2012,8.088452088452089
38,3302908,Miguel Pereira,2012,8.284232365145229
39,3303005,Miracema,2012,8.758152173913043
40,3303104,Natividade,2012,8.096153846153847
41,3303203,Nilópolis,2012,8.27590953785644
42,3303302,Niterói,2012,8.357521508646911
43,3303401,Nova Friburgo,2012,8.417319587628866
44,3303500,Nova Iguaçu,2012,7.873747067605033
45,3303609,Paracambi,2012,7.989596879063719
46,3303708,Paraíba Do Sul,2012,8.442724458204335
47,3303807,Paraty,2012,8.489559164733178
48,3303906,Petrópolis,2012,8.027132674177972
49,3303955,Pinheiral,2012,8.404347826086957
50,3304003,Piraí,2012,8.458445040214476
51,3304102,Porciúncula,2012,7.8046875
52,3304110,Porto Real,2012,8.13903743315508
53,3304128,Quatis,2012,9.0
54,3304144,Queimados,2012,7.946138613861386
55,3304151,Quissamã,2012,8.106951871657754
56,3304201,Resende,2012,8.10450997398092
57,3304300,Rio Bonito,2012,8.524314765694076
58,3304409,Rio Claro,2012,8.05
59,3304508,Rio Das Flores,2012,7.5
60,3304524,Rio Das Ostras,2012,7.918632075471698
61,3304557,Rio De Janeiro,2012,8.270676691729323
62,3304607,Santa Maria Madalena,2012,7.728971962616822
63,3304706,Santo Antônio De Pádua,2012,9.018367346938776
64,3304755,São Francisco De Itabapoana,2012,7.597402597402597
65,3304805,São Fidélis,2012,8.06640625
66,3304904,São Gonçalo,2012,8.344802494802495
67,3305000,São João Da Barra,2012,8.368421052631579
68,3305109,São João De Meriti,2012,7.922151378033731
69,3305158,São José Do Vale Do Rio Preto,2012,8.442622950819672
70,3305208,São Pedro Da Aldeia,2012,8.171361502347418
71,3305307,São Sebastião Do Alto,2012,8.136363636363637
72,3305505,Saquarema,2012,8.677725118483412
73,3305554,Seropédica,2012,8.105263157894736
74,3305604,Silva Jardim,2012,8.142857142857142
75,3305703,Sumidouro,2012,9.0
76,3305802,Teresópolis,2012,8.493797519007604
77,3305901,Trajano De Moraes,2012,7.7
78,3306008,Três Rios,2012,8.769186712485682
79,3306107,Valença,2012,8.118110236220472
80,3306156,Varre-Sai,2012,8.456521739130435
81,3306206,Vassouras,2012,8.352193995381063
82,3306305,Volta Redonda,2012,8.427611168562565
